
Training: |          | 0/? [00:00<?, ?it/s]
Epoch 0:  21%|██        | 116/558 [11:28<43:42,  0.17it/s, v_num=3, train_loss_step=3.520]
Epoch 0:  21%|██        | 116/558 [11:28<43:42,  0.17it/s, v_num=3, train_loss_step=3.500]
Epoch 0:  21%|██        | 117/558 [11:33<43:33,  0.17it/s, v_num=3, train_loss_step=3.500]
Epoch 0:  21%|██        | 117/558 [11:33<43:33,  0.17it/s, v_num=3, train_loss_step=3.500]
Epoch 0:  21%|██        | 118/558 [11:38<43:23,  0.17it/s, v_num=3, train_loss_step=3.500]
Epoch 0:  21%|██        | 118/558 [11:38<43:23,  0.17it/s, v_num=3, train_loss_step=3.490]
Epoch 0:  21%|██▏       | 119/558 [11:43<43:14,  0.17it/s, v_num=3, train_loss_step=3.490]
Epoch 0:  21%|██▏       | 119/558 [11:43<43:14,  0.17it/s, v_num=3, train_loss_step=3.500]
Epoch 0:  22%|██▏       | 120/558 [11:48<43:05,  0.17it/s, v_num=3, train_loss_step=3.500]
Epoch 0:  22%|██▏       | 120/558 [11:48<43:05,  0.17it/s, v_num=3, train_loss_step=3.500]
Epoch 0:  22%|██▏       | 121/558 [11:53<42:56,  0.17it/s, v_num=3, train_loss_step=3.500]
Epoch 0:  22%|██▏       | 121/558 [11:53<42:56,  0.17it/s, v_num=3, train_loss_step=3.500]
Epoch 0:  22%|██▏       | 122/558 [11:58<42:48,  0.17it/s, v_num=3, train_loss_step=3.500]
Epoch 0:  22%|██▏       | 122/558 [11:58<42:48,  0.17it/s, v_num=3, train_loss_step=3.490]
Epoch 0:  22%|██▏       | 123/558 [12:03<42:39,  0.17it/s, v_num=3, train_loss_step=3.490]
Epoch 0:  22%|██▏       | 123/558 [12:03<42:39,  0.17it/s, v_num=3, train_loss_step=3.490]
Epoch 0:  22%|██▏       | 124/558 [12:09<42:31,  0.17it/s, v_num=3, train_loss_step=3.490]
